ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60610,20,05/10/2020,05/16/2020,28,205,72,525.4,406,1548,1040,3967.3,0.1,0.1,0,4,0.0,10.3,39019,60610-2020-20,POINT (-87.63581 41.90455)
60643,1,01/03/2021,01/09/2021,150,3415,301,6847.8,2115,52113,4241,104497.7,0.1,0.1,2,109,4.0,218.6,49870,60643-2021-1,POINT (-87.662381 41.700445)
60643,10,03/07/2021,03/13/2021,33,3892,66,7804.3,1803,68714,3615,137786.2,0.0,0.1,1,126,2.0,252.7,49870,60643-2021-10,POINT (-87.662381 41.700445)
60643,11,03/14/2021,03/20/2021,38,3930,76,7880.5,1732,70446,3473,141259.3,0.0,0.1,0,126,0.0,252.7,49870,60643-2021-11,POINT (-87.662381 41.700445)
60643,12,03/21/2021,03/27/2021,45,3975,90,7970.7,1857,72303,3724,144983,0.0,0.1,2,128,4.0,256.7,49870,60643-2021-12,POINT (-87.662381 41.700445)
60643,13,03/28/2021,04/03/2021,65,4040,130,8101.1,1852,74155,3714,148696.6,0.0,0.1,0,128,0.0,256.7,49870,60643-2021-13,POINT (-87.662381 41.700445)
60651,35,08/23/2020,08/29/2020,61,2345,96,3709.4,1045,17832,1653,28207.2,0.1,0.1,0,78,0.0,123.4,63218,60651-2020-35,POINT (-87.741017 41.901964)
60651,36,08/30/2020,09/05/2020,59,2404,93,3802.7,991,18823,1568,29774.7,0.1,0.1,1,79,1.6,125.0,63218,60651-2020-36,POINT (-87.741017 41.901964)
60651,37,09/06/2020,09/12/2020,35,2439,55,3858.1,830,19653,1313,31087.7,0.1,0.1,0,79,0.0,125.0,63218,60651-2020-37,POINT (-87.741017 41.901964)
60651,43,10/18/2020,10/24/2020,168,2929,266,4633.2,1584,26524,2506,41956.4,0.1,0.1,1,80,1.6,126.5,63218,60651-2020-43,POINT (-87.741017 41.901964)
60655,14,04/04/2021,04/10/2021,35,3347,122,11619.9,851,34429,2954,119528.5,0.1,0.1,0,36,0.0,125.0,28804,60655-2021-14,POINT (-87.701434 41.696456)
60655,18,05/02/2021,05/08/2021,20,3475,69,12064.3,748,37613,2597,130582.6,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-18,POINT (-87.701434 41.696456)
60605,12,03/21/2021,03/27/2021,29,1780,105,6468.3,1059,39224,3848,142534.2,0.0,0.0,0,11,0.0,40.0,27519,60605-2021-12,POINT (-87.623449 41.867824)
60622,14,03/29/2020,04/04/2020,34,101,64,191.3,130,371,246,702.7,0.2,0.2,1,1,1.9,1.9,52793,60622-2020-14,POINT (-87.681818 41.902762)
60606,35,08/29/2021,09/04/2021,8,375,258,12092.9,712,13289,22960,428539.2,0.0,0.0,0,3,0.0,96.7,3101,60606-2021-35,POINT (-87.63676 41.882634)
60613,16,04/12/2020,04/18/2020,37,185,74,369.2,164,634,327,1265.1,0.2,0.2,2,7,4.0,14.0,50113,60613-2020-16,POINT (-87.661343 41.953742)
60643,19,05/03/2020,05/09/2020,50,587,100,1177.1,426,2845,854,5704.8,0.1,0.2,6,41,12.0,82.2,49870,60643-2020-19,POINT (-87.662381 41.700445)
60643,14,04/04/2021,04/10/2021,112,4152,225,8325.6,2012,76167,4034,152731.1,0.1,0.1,0,128,0.0,256.7,49870,60643-2021-14,POINT (-87.662381 41.700445)
60643,15,04/11/2021,04/17/2021,55,4207,110,8435.9,1918,78085,3846,156577.1,0.0,0.1,0,128,0.0,256.7,49870,60643-2021-15,POINT (-87.662381 41.700445)
60643,16,04/18/2021,04/24/2021,84,4291,168,8604.4,1764,79849,3537,160114.3,0.1,0.1,1,129,2.0,258.7,49870,60643-2021-16,POINT (-87.662381 41.700445)
60643,17,04/25/2021,05/01/2021,89,4380,178,8782.8,1861,81710,3732,163846,0.0,0.1,1,130,2.0,260.7,49870,60643-2021-17,POINT (-87.662381 41.700445)
60651,44,10/25/2020,10/31/2020,268,3197,424,5057.1,1757,28281,2779,44735.7,0.2,0.1,2,82,3.2,129.7,63218,60651-2020-44,POINT (-87.741017 41.901964)
60651,45,11/01/2020,11/07/2020,375,3572,593,5650.3,1907,30188,3016,47752.2,0.2,0.1,1,83,1.6,131.3,63218,60651-2020-45,POINT (-87.741017 41.901964)
60651,46,11/08/2020,11/14/2020,460,4032,728,6377.9,2340,32528,3702,51453.7,0.2,0.1,3,86,4.7,136.0,63218,60651-2020-46,POINT (-87.741017 41.901964)
60666,26,06/27/2021,07/03/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-26,POINT (-87.896371 41.979511)
60651,47,11/15/2020,11/21/2020,406,4438,642,7020.2,2345,34873,3709,55163.1,0.2,0.1,5,91,7.9,143.9,63218,60651-2020-47,POINT (-87.741017 41.901964)
60651,48,11/22/2020,11/28/2020,289,4727,457,7477.3,1744,36617,2759,57921.8,0.2,0.1,3,94,4.7,148.7,63218,60651-2020-48,POINT (-87.741017 41.901964)
60651,49,11/29/2020,12/05/2020,381,5108,603,8080,2237,38854,3538,61460.3,0.2,0.1,6,100,9.5,158.2,63218,60651-2020-49,POINT (-87.741017 41.901964)
60651,50,12/06/2020,12/12/2020,334,5442,528,8608.3,2214,41068,3502,64962.5,0.2,0.2,3,103,4.7,162.9,63218,60651-2020-50,POINT (-87.741017 41.901964)
60666,7,02/14/2021,02/20/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-7,POINT (-87.896371 41.979511)
60655,19,05/09/2021,05/15/2021,10,3485,35,12099,649,38262,2253,132835.7,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-19,POINT (-87.701434 41.696456)
60606,3,01/17/2021,01/23/2021,5,246,161,7932.9,173,5818,5579,187616.9,0.0,0.1,0,2,0.0,64.5,3101,60606-2021-3,POINT (-87.63676 41.882634)
60666,16,04/12/2020,04/18/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-16,POINT (-87.896371 41.979511)
60607,19,05/09/2021,05/15/2021,13,2680,44,9056.8,1212,66179,4096,223645.7,0.0,0.0,1,9,3.4,30.4,29591,60607-2021-19,POINT (-87.652727 41.876104)
60613,8,02/21/2021,02/27/2021,30,3255,60,6495.3,1662,69110,3316,137908.3,0.0,0.0,0,41,0.0,81.8,50113,60613-2021-8,POINT (-87.661343 41.953742)
60614,15,04/11/2021,04/17/2021,96,5728,135,8032.8,2865,134242,4018,188256.6,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-15,POINT (-87.652064 41.922605)
60616,18,04/26/2020,05/02/2020,33,275,61,504.9,242,1253,444,2300.6,0.1,0.2,2,23,3.7,42.2,54464,60616-2020-18,POINT (-87.629531 41.844869)
60651,52,12/20/2020,12/26/2020,182,5881,288,9302.7,1354,44414,2142,70255.3,0.2,0.2,3,112,4.7,177.2,63218,60651-2020-52,POINT (-87.741017 41.901964)
60651,53,12/27/2020,01/02/2021,172,6053,272,9574.8,1389,45803,2197,72452.5,0.2,0.2,3,115,4.7,181.9,63218,60651-2020-53,POINT (-87.741017 41.901964)
60628,16,04/12/2020,04/18/2020,95,409,142,613,359,1260,538,1888.4,0.3,0.3,5,29,7.5,43.5,66724,60628-2020-16,POINT (-87.621537 41.694192)
60633,29,07/12/2020,07/18/2020,31,203,241,1577.2,219,1748,1702,13580.9,0.2,0.1,0,4,0.0,31.1,12871,60633-2020-29,POINT (-87.556037 41.653147)
60651,1,01/03/2021,01/09/2021,220,6273,348,9922.8,1822,47625,2882,75334.6,0.1,0.2,3,118,4.7,186.7,63218,60651-2021-1,POINT (-87.741017 41.901964)
60655,21,05/23/2021,05/29/2021,5,3508,17,12178.9,490,39334,1701,136557.4,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-21,POINT (-87.701434 41.696456)
60655,22,05/30/2021,06/05/2021,1,3509,4,12182.3,382,39716,1326,137883.6,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-22,POINT (-87.701434 41.696456)
60655,23,06/06/2021,06/12/2021,11,3520,38,12220.5,427,40143,1482,139366.1,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-23,POINT (-87.701434 41.696456)
60655,25,06/20/2021,06/26/2021,1,3523,4,12230.9,369,40855,1281,141837.9,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-25,POINT (-87.701434 41.696456)
60655,26,06/27/2021,07/03/2021,3,3526,10,12241.4,380,41235,1319,143157.2,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-26,POINT (-87.701434 41.696456)
60655,27,07/04/2021,07/10/2021,2,3528,7,12248.3,654,41889,2270,145427.7,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-27,POINT (-87.701434 41.696456)
60655,35,08/29/2021,09/04/2021,39,3726,135,12935.7,633,54324,2198,188598.8,0.1,0.1,0,36,0.0,125.0,28804,60655-2021-35,POINT (-87.701434 41.696456)
60655,36,09/05/2021,09/11/2021,46,3772,160,13095.4,693,55017,2406,191004.7,0.1,0.1,1,37,3.5,128.5,28804,60655-2021-36,POINT (-87.701434 41.696456)
60655,38,09/19/2021,09/25/2021,35,3843,122,13341.9,980,56773,3402,197101.1,0.0,0.1,0,37,0.0,128.5,28804,60655-2021-38,POINT (-87.701434 41.696456)
60655,39,09/26/2021,10/02/2021,31,3874,108,13449.5,1015,57788,3524,200624.9,0.0,0.1,0,37,0.0,128.5,28804,60655-2021-39,POINT (-87.701434 41.696456)
60655,40,10/03/2021,10/09/2021,27,3901,94,13543.3,990,58778,3437,204061.9,0.0,0.1,1,38,3.5,131.9,28804,60655-2021-40,POINT (-87.701434 41.696456)
60655,41,10/10/2021,10/16/2021,35,3936,122,13664.8,974,59752,3382,207443.4,0.0,0.1,0,38,0.0,131.9,28804,60655-2021-41,POINT (-87.701434 41.696456)
60655,42,10/17/2021,10/23/2021,29,3965,101,13765.4,1138,60890,3951,211394.3,0.0,0.1,0,38,0.0,131.9,28804,60655-2021-42,POINT (-87.701434 41.696456)
60619,12,03/15/2020,03/21/2020,28,31,46,50.6,118,126,193,205.7,0.2,0.2,0,0,0.0,0.0,61258,60619-2020-12,POINT (-87.60569 41.744737)
60607,32,08/08/2021,08/14/2021,46,2857,156,9655,1401,78761,4734,266165.4,0.0,0.0,0,9,0.0,30.4,29591,60607-2021-32,POINT (-87.652727 41.876104)
60608,49,11/29/2020,12/05/2020,410,5636,518,7115.7,3050,58055,3851,73297.1,0.2,0.1,9,103,11.4,130.0,79205,60608-2020-49,POINT (-87.670366 41.849879)
60621,33,08/09/2020,08/15/2020,21,696,72,2396.5,401,7386,1381,25432.1,0.1,0.1,0,52,0.0,179.1,29042,60621-2020-33,POINT (-87.638812 41.776931)
60666,28,07/11/2021,07/17/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-28,POINT (-87.896371 41.979511)
60630,14,03/29/2020,04/04/2020,45,84,78,146.5,195,414,340,722,0.2,0.2,0,2,0.0,3.5,57344,60630-2020-14,POINT (-87.759611 41.971261)
60621,16,04/18/2021,04/24/2021,48,2238,165,7706.1,794,28983,2734,99796.8,0.1,0.1,3,84,10.3,289.2,29042,60621-2021-16,POINT (-87.638812 41.776931)
60646,10,03/01/2020,03/07/2020,,,,,3,3,11,10.7,0.0,0.0,0,0,0.0,0.0,27987,60646-2020-10,POINT (-87.761826 41.993931)
60622,33,08/09/2020,08/15/2020,41,950,78,1799.5,1542,16097,2921,30490.8,0.0,0.1,0,56,0.0,106.1,52793,60622-2020-33,POINT (-87.681818 41.902762)
60651,23,06/06/2021,06/12/2021,11,8027,17,12697.3,1148,79547,1816,125829.7,0.0,0.1,2,153,3.2,242.0,63218,60651-2021-23,POINT (-87.741017 41.901964)
60651,24,06/13/2021,06/19/2021,8,8035,13,12710,1036,80583,1639,127468.4,0.0,0.1,1,154,1.6,243.6,63218,60651-2021-24,POINT (-87.741017 41.901964)
60651,25,06/20/2021,06/26/2021,5,8040,8,12717.9,991,81574,1568,129036,0.0,0.1,1,155,1.6,245.2,63218,60651-2021-25,POINT (-87.741017 41.901964)
60655,43,10/24/2021,10/30/2021,38,4003,132,13897.4,1341,62231,4656,216049.9,0.0,0.1,0,38,0.0,131.9,28804,60655-2021-43,POINT (-87.701434 41.696456)
60655,44,10/31/2021,11/06/2021,51,4054,177,14074.4,1494,63725,5187,221236.6,0.0,0.1,0,38,0.0,131.9,28804,60655-2021-44,POINT (-87.701434 41.696456)
60655,45,11/07/2021,11/13/2021,63,4117,219,14293.2,1386,65111,4812,226048.5,0.1,0.1,0,38,0.0,131.9,28804,60655-2021-45,POINT (-87.701434 41.696456)
60655,46,11/14/2021,11/20/2021,97,4214,337,14629.9,1710,66821,5937,231985.1,0.1,0.1,0,38,0.0,131.9,28804,60655-2021-46,POINT (-87.701434 41.696456)
60655,47,11/21/2021,11/27/2021,81,4295,281,14911.1,1540,68361,5346,237331.6,0.1,0.1,0,38,0.0,131.9,28804,60655-2021-47,POINT (-87.701434 41.696456)
60655,48,11/28/2021,12/04/2021,153,4448,531,15442.3,2191,70552,7607,244938.2,0.1,0.1,1,39,3.5,135.4,28804,60655-2021-48,POINT (-87.701434 41.696456)
60655,49,12/05/2021,12/11/2021,122,4570,424,15865.9,2010,72562,6978,251916.4,0.1,0.1,0,39,0.0,135.4,28804,60655-2021-49,POINT (-87.701434 41.696456)
60655,1,01/02/2022,01/08/2022,452,6317,1569,21931,2080,81846,7221,284148,0.2,0.1,1,41,3.5,142.3,28804,60655-2022-1,POINT (-87.701434 41.696456)
60655,10,03/06/2022,03/12/2022,7,6862,24,23823.1,1180,94635,4097,328548.1,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-10,POINT (-87.701434 41.696456)
60655,11,03/13/2022,03/19/2022,11,6873,38,23861.3,1008,95643,3500,332047.6,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-11,POINT (-87.701434 41.696456)
60655,12,03/20/2022,03/26/2022,12,6885,42,23902.9,889,96532,3086,335134,0.0,0.1,0,52,0.0,180.5,28804,60655-2022-12,POINT (-87.701434 41.696456)
60656,10,03/07/2021,03/13/2021,51,2727,185,9888,638,26352,2313,95551,0.1,0.1,0,52,0.0,188.5,27579,60656-2021-10,POINT (-87.817934 41.974566)
60604,14,03/29/2020,04/04/2020,,,,,4,12,512,1534.5,0.0,0.0,0,0,0.0,0.0,782,60604-2020-14,POINT (-87.629029 41.878153)
60601,28,07/11/2021,07/17/2021,4,1118,27,7618.4,429,32308,2923,220156.7,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-28,POINT (-87.622844 41.886262)
60607,29,07/12/2020,07/18/2020,13,516,44,1743.8,616,4647,2082,15704.1,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-29,POINT (-87.652727 41.876104)
60607,42,10/11/2020,10/17/2020,58,850,196,2872.5,1313,16233,4437,54857.9,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-42,POINT (-87.652727 41.876104)
60612,37,09/06/2020,09/12/2020,16,954,47,2780.4,722,13266,2104,38664,0.0,0.1,0,32,0.0,93.3,34311,60612-2020-37,POINT (-87.687011 41.88004)
60620,52,12/20/2020,12/26/2020,105,3795,154,5573,1517,44959,2228,66023,0.1,0.1,6,113,8.8,165.9,68096,60620-2020-52,POINT (-87.651656 41.740873)
60628,48,11/22/2020,11/28/2020,171,3130,256,4691,1554,35007,2329,52465.4,0.1,0.1,7,145,10.5,217.3,66724,60628-2020-48,POINT (-87.621537 41.694192)
60666,27,06/28/2020,07/04/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-27,POINT (-87.896371 41.979511)
60636,31,07/26/2020,08/01/2020,39,919,121,2853.8,442,6560,1372,20370.8,0.1,0.1,0,52,0.0,161.5,32203,60636-2020-31,POINT (-87.668597 41.77599)
60643,18,05/02/2021,05/08/2021,70,4450,140,8923.2,1707,83417,3423,167268.9,0.0,0.1,2,132,4.0,264.7,49870,60643-2021-18,POINT (-87.662381 41.700445)
60643,19,05/09/2021,05/15/2021,55,4505,110,9033.5,1774,85191,3557,170826.1,0.0,0.1,3,135,6.0,270.7,49870,60643-2021-19,POINT (-87.662381 41.700445)
60643,2,01/10/2021,01/16/2021,123,3538,247,7094.4,2308,54421,4628,109125.7,0.1,0.1,3,112,6.0,224.6,49870,60643-2021-2,POINT (-87.662381 41.700445)
60643,20,05/16/2021,05/22/2021,32,4537,64,9097.7,1696,86887,3401,174227,0.0,0.1,1,136,2.0,272.7,49870,60643-2021-20,POINT (-87.662381 41.700445)
60651,38,09/19/2021,09/25/2021,52,8715,82,13785.6,2439,101292,3858,160226.5,0.0,0.1,0,160,0.0,253.1,63218,60651-2021-38,POINT (-87.741017 41.901964)
60651,39,09/26/2021,10/02/2021,61,8776,96,13882.1,3457,104749,5468,165694.9,0.0,0.1,0,160,0.0,253.1,63218,60651-2021-39,POINT (-87.741017 41.901964)
60651,4,01/24/2021,01/30/2021,111,6750,176,10677.3,1568,52542,2480,83112.4,0.1,0.1,0,124,0.0,196.1,63218,60651-2021-4,POINT (-87.741017 41.901964)
60651,40,10/03/2021,10/09/2021,65,8841,103,13984.9,3154,107903,4989,170684,0.0,0.1,0,160,0.0,253.1,63218,60651-2021-40,POINT (-87.741017 41.901964)
60608,20,05/16/2021,05/22/2021,38,8111,48,10240.5,1794,110719,2265,139787.9,0.0,0.1,1,141,1.3,178.0,79205,60608-2021-20,POINT (-87.670366 41.849879)
60610,44,10/25/2020,10/31/2020,191,1120,490,2870.4,2275,23787,5830,60962.6,0.1,0.0,1,11,2.6,28.2,39019,60610-2020-44,POINT (-87.63581 41.90455)
60611,22,05/30/2021,06/05/2021,7,2324,22,7167.1,829,58453,2557,180265.8,0.0,0.0,1,17,3.1,52.4,32426,60611-2021-22,POINT (-87.620291 41.894734)
60618,20,05/10/2020,05/16/2020,135,961,143,1018.1,967,4189,1024,4437.7,0.2,0.2,6,31,6.4,32.8,94395,60618-2020-20,POINT (-87.703343 41.946699)
60620,20,05/10/2020,05/16/2020,81,932,119,1368.7,770,4267,1131,6266.2,0.1,0.2,4,58,5.9,85.2,68096,60620-2020-20,POINT (-87.651656 41.740873)
60613,25,06/14/2020,06/20/2020,10,407,20,812.2,613,4218,1223,8417,0.0,0.1,1,28,2.0,55.9,50113,60613-2020-25,POINT (-87.661343 41.953742)
60613,18,05/02/2021,05/08/2021,19,3899,38,7780.4,1769,89387,3530,178370.9,0.0,0.0,0,48,0.0,95.8,50113,60613-2021-18,POINT (-87.661343 41.953742)
60617,26,06/21/2020,06/27/2020,43,1229,52,1489.1,999,10282,1210,12457.9,0.1,0.1,1,64,1.2,77.5,82534,60617-2020-26,POINT (-87.556897 41.721257)
60655,12,03/15/2020,03/21/2020,,,,,29,34,101,118,0.0,0.0,0,0,0.0,0.0,28804,60655-2020-12,POINT (-87.701434 41.696456)
60651,43,10/24/2021,10/30/2021,43,8961,68,14174.8,4938,119431,7811,188919.3,0.0,0.1,0,162,0.0,256.3,63218,60651-2021-43,POINT (-87.741017 41.901964)
60651,44,10/31/2021,11/06/2021,49,9010,78,14252.3,3851,123282,6092,195010.9,0.0,0.1,0,162,0.0,256.3,63218,60651-2021-44,POINT (-87.741017 41.901964)
60602,19,05/03/2020,05/09/2020,3,8,241,643.1,22,72,1768,5787.8,0.1,0.2,0,0,0.0,0.0,1244,60602-2020-19,POINT (-87.628309 41.883136)
60651,45,11/07/2021,11/13/2021,68,9078,108,14359.8,4460,127742,7055,202065.9,0.0,0.1,1,163,1.6,257.8,63218,60651-2021-45,POINT (-87.741017 41.901964)
60656,11,03/14/2021,03/20/2021,49,2776,178,10065.6,638,26990,2313,97864.3,0.1,0.1,0,52,0.0,188.5,27579,60656-2021-11,POINT (-87.817934 41.974566)
60656,12,03/21/2021,03/27/2021,45,2821,163,10228.8,672,27662,2437,100301,0.1,0.1,2,54,7.3,195.8,27579,60656-2021-12,POINT (-87.817934 41.974566)
60656,13,03/28/2021,04/03/2021,52,2873,188,10417.3,778,28440,2821,103121.9,0.1,0.1,1,55,3.6,199.4,27579,60656-2021-13,POINT (-87.817934 41.974566)
60656,14,04/04/2021,04/10/2021,65,2938,236,10653,801,29241,2904,106026.3,0.1,0.1,0,55,0.0,199.4,27579,60656-2021-14,POINT (-87.817934 41.974566)
60656,15,04/11/2021,04/17/2021,72,3010,261,10914.1,807,30048,2926,108952.5,0.1,0.1,0,55,0.0,199.4,27579,60656-2021-15,POINT (-87.817934 41.974566)
60619,18,04/26/2020,05/02/2020,83,635,136,1036.6,573,2478,935,4045.2,0.2,0.2,7,39,11.4,63.7,61258,60619-2020-18,POINT (-87.60569 41.744737)
60656,16,04/18/2021,04/24/2021,53,3063,192,11106.3,814,30862,2952,111904,0.1,0.1,1,56,3.6,203.1,27579,60656-2021-16,POINT (-87.817934 41.974566)
60656,18,05/02/2021,05/08/2021,34,3144,123,11400,720,32300,2611,117118.1,0.1,0.1,0,56,0.0,203.1,27579,60656-2021-18,POINT (-87.817934 41.974566)
60656,19,05/09/2021,05/15/2021,32,3176,116,11516,722,33022,2618,119736,0.1,0.1,1,57,3.6,206.7,27579,60656-2021-19,POINT (-87.817934 41.974566)
60656,23,06/06/2021,06/12/2021,1,3227,4,11700.9,552,35257,2002,127840,0.0,0.1,0,57,0.0,206.7,27579,60656-2021-23,POINT (-87.817934 41.974566)
60656,24,06/13/2021,06/19/2021,3,3230,11,11711.8,474,35731,1719,129558.7,0.0,0.1,0,57,0.0,206.7,27579,60656-2021-24,POINT (-87.817934 41.974566)
60601,17,04/25/2021,05/01/2021,11,1084,75,7386.7,855,27128,5826,184858.6,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-17,POINT (-87.622844 41.886262)
60605,41,10/04/2020,10/10/2020,19,432,69,1569.8,870,11652,3162,42341.7,0.0,0.0,0,4,0.0,14.5,27519,60605-2020-41,POINT (-87.623449 41.867824)
60605,39,09/26/2021,10/02/2021,22,2295,80,8339.7,1290,64608,4688,234776,0.0,0.0,0,13,0.0,47.2,27519,60605-2021-39,POINT (-87.623449 41.867824)
60606,30,07/25/2021,07/31/2021,9,339,290,10932,281,11356,9062,366204.5,0.0,0.0,0,3,0.0,96.7,3101,60606-2021-30,POINT (-87.63676 41.882634)
60607,24,06/07/2020,06/13/2020,8,451,27,1524.1,303,2243,1024,7580,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-24,POINT (-87.652727 41.876104)
60639,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,90517,60639-2020-10,POINT (-87.75531 41.920609)
60640,12,03/15/2020,03/21/2020,18,21,26,30.1,102,122,146,175,0.1,0.1,0,0,0.0,0.0,69715,60640-2020-12,POINT (-87.662232 41.971888)
60643,28,07/11/2021,07/17/2021,22,4621,44,9266.1,2409,97649,4831,195807.1,0.0,0.1,1,142,2.0,284.7,49870,60643-2021-28,POINT (-87.662381 41.700445)
60643,29,07/18/2021,07/24/2021,25,4646,50,9316.2,2620,100269,5254,201060.8,0.0,0.1,1,143,2.0,286.7,49870,60643-2021-29,POINT (-87.662381 41.700445)
60643,3,01/17/2021,01/23/2021,80,3618,160,7254.9,1984,56405,3978,113104.1,0.0,0.1,5,117,10.0,234.6,49870,60643-2021-3,POINT (-87.662381 41.700445)
60656,37,09/12/2021,09/18/2021,33,3634,120,13176.7,1081,44848,3920,162616.5,0.0,0.1,0,59,0.0,213.9,27579,60656-2021-37,POINT (-87.817934 41.974566)
60656,38,09/19/2021,09/25/2021,38,3672,138,13314.5,1021,45869,3702,166318.6,0.0,0.1,0,59,0.0,213.9,27579,60656-2021-38,POINT (-87.817934 41.974566)
60656,39,09/26/2021,10/02/2021,38,3710,138,13452.3,1211,47080,4391,170709.6,0.0,0.1,0,59,0.0,213.9,27579,60656-2021-39,POINT (-87.817934 41.974566)
60656,40,10/03/2021,10/09/2021,34,3744,123,13575.5,1139,48219,4130,174839.6,0.0,0.1,0,59,0.0,213.9,27579,60656-2021-40,POINT (-87.817934 41.974566)
60656,34,08/16/2020,08/22/2020,46,505,167,1831.1,482,6571,1748,23826.1,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-34,POINT (-87.817934 41.974566)
60656,35,08/23/2020,08/29/2020,33,538,120,1950.8,499,7070,1809,25635.4,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-35,POINT (-87.817934 41.974566)
60656,36,08/30/2020,09/05/2020,20,558,72,2023.3,419,7489,1519,27154.7,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-36,POINT (-87.817934 41.974566)
60656,37,09/06/2020,09/12/2020,11,569,40,2063.2,369,7858,1338,28492.7,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-37,POINT (-87.817934 41.974566)
60666,21,05/23/2021,05/29/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-21,POINT (-87.896371 41.979511)
60656,38,09/13/2020,09/19/2020,23,592,83,2146.6,422,8280,1530,30022.8,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-38,POINT (-87.817934 41.974566)
60660,12,03/15/2020,03/21/2020,13,17,30,39.3,53,61,123,141.1,0.2,0.1,0,0,0.0,0.0,43242,60660-2020-12,POINT (-87.666362 41.991062)
60660,13,03/22/2020,03/28/2020,20,37,46,85.6,93,154,215,356.1,0.2,0.2,0,0,0.0,0.0,43242,60660-2020-13,POINT (-87.666362 41.991062)
60660,14,03/29/2020,04/04/2020,28,65,65,150.3,91,245,210,566.6,0.3,0.2,1,1,2.3,2.3,43242,60660-2020-14,POINT (-87.666362 41.991062)
60660,15,04/05/2020,04/11/2020,53,118,123,272.9,132,377,305,871.8,0.3,0.2,1,2,2.3,4.6,43242,60660-2020-15,POINT (-87.666362 41.991062)
60610,25,06/14/2020,06/20/2020,9,273,23,699.7,464,3597,1189,9218.6,0.0,0.1,1,9,2.6,23.1,39019,60610-2020-25,POINT (-87.63581 41.90455)
60610,3,01/17/2021,01/23/2021,79,2696,202,6909.5,1649,47065,4226,120620.7,0.0,0.1,1,26,2.6,66.6,39019,60610-2021-3,POINT (-87.63581 41.90455)
60610,39,09/20/2020,09/26/2020,39,683,100,1750.4,979,15895,2509,40736.6,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-39,POINT (-87.63581 41.90455)
60611,35,08/29/2021,09/04/2021,23,2597,71,8009,1840,73859,5674,227777.1,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-35,POINT (-87.620291 41.894734)
60614,35,08/29/2021,09/04/2021,80,6623,112,9287.9,3514,180720,4928,253435.8,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-35,POINT (-87.652064 41.922605)
60643,30,07/25/2021,07/31/2021,40,4686,80,9396.4,3013,103282,6042,207102.5,0.0,0.0,1,144,2.0,288.8,49870,60643-2021-30,POINT (-87.662381 41.700445)
60617,20,05/10/2020,05/16/2020,140,876,170,1061.4,976,4618,1182,5595.3,0.2,0.2,6,41,7.3,49.7,82534,60617-2020-20,POINT (-87.556897 41.721257)
60660,16,04/12/2020,04/18/2020,68,186,157,430.1,189,566,437,1308.9,0.3,0.2,7,9,16.2,20.8,43242,60660-2020-16,POINT (-87.666362 41.991062)
60660,17,04/19/2020,04/25/2020,43,229,99,529.6,214,780,495,1803.8,0.2,0.2,9,18,20.8,41.6,43242,60660-2020-17,POINT (-87.666362 41.991062)
60660,18,04/26/2020,05/02/2020,50,279,116,645.2,244,1024,564,2368.1,0.2,0.2,3,21,6.9,48.6,43242,60660-2020-18,POINT (-87.666362 41.991062)
